latitude,longitude,data_id,event_type_code,event_type,fatalities,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,assoc_actor_1,inter1,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,geo_precision,source_scale,timestamp,iso3
32.0728,64.8359,1434953,2,Battle-No change of territory,16,4,AFG229,229,1/8/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Helmand,Sangin,,Sangin,2,Subnational,1524053889,AFG
34.412,70.2963,1434955,2,Battle-No change of territory,2,4,AFG231,231,1/8/2017,2017,2,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Surkh Rod,,Sultanpur,2,National,1524053889,AFG
37.2662,70.8215,1602298,2,Battle-No change of territory,7,4,AFG188,188,1/7/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Badakhshan,Arghanj Khwa,,Arghanj Khwa,2,National,1525728434,AFG
34.2435,70.7285,1435151,2,Battle-No change of territory,1,4,AFG189,189,1/7/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Bati Kot,,Bati Kot,2,Other-local,1524053889,AFG
37.1166,70.58,1602299,2,Battle-No change of territory,2,4,AFG190,190,1/7/2017,2017,1,,3,,1,13,Southern Asia,Afghanistan,Badakhshan,Fayzabad,,Fayzabad,1,National,1525728434,AFG
34.5167,69.1833,1578540,7,Riots/Protests,0,4,AFG191,191,1/7/2017,2017,1,Hazara Ethnic Group (Afghanistan),6,,0,60,Southern Asia,Afghanistan,Kabul,Kabul,,Kabul,1,National,1524523144,AFG
31.5292,62.7905,1435154,2,Battle-No change of territory,19,4,AFG192,192,1/7/2017,2017,1,Punjabi Ethnic Group (Pakistan),2,,1,12,Southern Asia,Afghanistan,Nimruz,Khash Rod,,Khash,2,National,1524053889,AFG
36.729,68.857,1435155,2,Battle-No change of territory,2,4,AFG193,193,1/7/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Kunduz,Kunduz,,Kunduz,1,Other-local,1524053889,AFG
34.2379,71.0445,1435156,2,Battle-No change of territory,4,4,AFG194,194,1/7/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Lal Pur,,Lal Pur,2,Subnational,1524053889,AFG
31.5938,64.3716,1435157,2,Battle-No change of territory,2,4,AFG195,195,1/7/2017,2017,2,,2,,1,12,Southern Asia,Afghanistan,Helmand,Lashkargah,,Lashkargah,3,Subnational,1524053889,AFG
36.709,67.1109,1594390,2,Battle-No change of territory,0,4,AFG196,196,1/7/2017,2017,2,Military Forces of Germany,8,,3,38,Southern Asia,Afghanistan,Balkh,Mazar-e Sharif,,Mazar-e Sharif,2,Subnational,1525117974,AFG
33.3246,68.4407,1435160,2,Battle-No change of territory,4,4,AFG198,198,1/7/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Andar,,Miray,2,National,1524053889,AFG
34.9789,69.5724,1435161,2,Battle-No change of territory,1,4,AFG199,199,1/7/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Kapisa,Nijrab,,Nijrab,2,National,1524053889,AFG
34.9789,69.5724,1435162,2,Battle-No change of territory,3,4,AFG200,200,1/7/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Kapisa,Nijrab,,Nijrab,2,Other-local,1524053889,AFG
32.9003,68.7963,1435163,2,Battle-No change of territory,5,4,AFG201,201,1/7/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Paktika,Omna,,Omna,2,Other-local,1524053889,AFG
34.2001,70.2781,1435164,2,Battle-No change of territory,0,4,AFG202,202,1/7/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Pachir Wa Agam,,Pachir Wa Agam,2,National,1524053889,AFG
34.2001,70.2781,1435165,2,Battle-No change of territory,0,4,AFG203,203,1/7/2017,2017,2,,1,,3,13,Southern Asia,Afghanistan,Nangarhar,Pachir Wa Agam,,Pachir Wa Agam,2,Subnational,1524053889,AFG
35.6875,64.2932,1435166,2,Battle-No change of territory,6,4,AFG204,204,1/7/2017,2017,2,,3,,1,13,Southern Asia,Afghanistan,Faryab,Qaysar,,Qaysar,2,Subnational,1524053889,AFG
34.2116,70.2865,1594399,2,Battle-No change of territory,4,4,AFG205,205,1/7/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Pachir Wa Agam,,Sabr-e Ulya,2,Other-local,1525117974,AFG
32.2414,62.9494,1435168,2,Battle-No change of territory,8,4,AFG206,206,1/7/2017,2017,2,,2,,2,22,Southern Asia,Afghanistan,Farah,Bakwa,,Sultan Bakwa,2,Subnational,1524053889,AFG
34.7946,69.6793,1435169,2,Battle-No change of territory,0,4,AFG207,207,1/7/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Kapisa,Tagab,,Tagab,2,National,1524053889,AFG
34.7946,69.6793,1435170,2,Battle-No change of territory,1,4,AFG208,208,1/7/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Kapisa,Tagab,,Tagab,2,National,1524053889,AFG
34.6714,70.2094,1435159,2,Battle-No change of territory,5,4,AFG197,197,1/7/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Laghman,Mehtar Lam,,Mehtar Lam,1,Subnational-national,1524053889,AFG
33.4582,69.995,1435171,2,Battle-No change of territory,4,4,AFG209,209,1/7/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Khost,Sabari,,Yakubi,1,Other-local,1524053889,AFG
30.9667,61.8833,1435172,2,Battle-No change of territory,3,4,AFG210,210,1/7/2017,2017,2,,3,,1,13,Southern Asia,Afghanistan,Nimruz,Zaranj,,Zaranj,3,Subnational,1524053889,AFG
35.2793,68.3789,1578539,9,Violence against civilians,7,4,AFG168,168,1/6/2017,2017,1,,2,Hazara Ethnic Group (Afghanistan),7,27,Southern Asia,Afghanistan,Baghlan,Tala wa Barfak,,Anar Dara,2,Subnational-national,1524523144,AFG
32.3745,62.1164,1435339,8,Strategic development,0,4,AFG169,169,1/6/2017,2017,1,Military Forces of Italy,8,,0,80,Southern Asia,Afghanistan,Farah,Farah,,Farah,1,National,1524053889,AFG
37.1166,70.58,1602297,2,Battle-No change of territory,2,4,AFG170,170,1/6/2017,2017,1,,3,,1,13,Southern Asia,Afghanistan,Badakhshan,Fayzabad,,Fayzabad,1,National,1525728434,AFG
36.4507,67.8962,1435341,6,Remote violence,3,4,AFG171,171,1/6/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Samangan,Hazrati Sultan,,Hazrati Sultan,1,Other-local,1524053889,AFG
34.871,69.6444,1435342,2,Battle-No change of territory,0,4,AFG172,172,1/6/2017,2017,2,,2,,1,12,Southern Asia,Afghanistan,Kapisa,Tagab,,Joybar,1,Other-local,1524053889,AFG
31.5292,62.7905,1435343,2,Battle-No change of territory,2,4,AFG173,173,1/6/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nimruz,Khash Rod,,Khash,2,Subnational-national,1524053889,AFG
36.1666,65.8549,1435344,6,Remote violence,0,4,AFG174,174,1/6/2017,2017,1,,3,,7,37,Southern Asia,Afghanistan,Sar-e Pol,Sayyad,,Kotarma,1,National,1524053889,AFG
31.5938,64.3716,1435345,2,Battle-No change of territory,12,4,AFG175,175,1/6/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Helmand,Lashkargah,,Lashkargah,3,Subnational,1524053889,AFG
33.8906,62.4065,1435346,2,Battle-No change of territory,5,4,AFG176,176,1/6/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Herat,Shindand,,Maldar,1,Other-local,1524053889,AFG
33.8906,62.4065,1435347,2,Battle-No change of territory,4,4,AFG177,177,1/6/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Herat,Shindand,,Maldar,1,Other-national,1524053889,AFG
33.3246,68.4407,1435349,2,Battle-No change of territory,4,4,AFG179,179,1/6/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Andar,,Miray,2,Other-local,1524053889,AFG
31.6323,64.2645,1594381,2,Battle-No change of territory,24,4,AFG180,180,1/6/2017,2017,1,,1,,3,13,Southern Asia,Afghanistan,Helmand,Nad Ali,,Nad-e Ali,2,National,1525117974,AFG
34.9789,69.5724,1435351,2,Battle-No change of territory,1,4,AFG181,181,1/6/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Kapisa,Nijrab,,Nijrab,2,National,1524053889,AFG
36.0841,65.3879,1435352,8,Strategic development,0,4,AFG182,182,1/6/2017,2017,2,,4,,0,40,Southern Asia,Afghanistan,Jowzjan,Qush Tepa,,Qush Tepa,2,Subnational,1524053889,AFG
32.0849,66.0004,1435354,3,Battle-Non-state actor overtakes territory,3,4,AFG184,184,1/6/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Kandahar,Shah Wali Kot,,Shah Wali Kot,2,Other-local,1524053889,AFG
34.5897,69.7625,1435355,6,Remote violence,2,4,AFG185,185,1/6/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Kabul,Surobi,,Surobi,2,Other-local,1524053889,AFG
34.7946,69.6793,1435356,2,Battle-No change of territory,1,4,AFG186,186,1/6/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Kapisa,Tagab,,Tagab,2,National,1524053889,AFG
30.9667,61.8833,1435357,2,Battle-No change of territory,11,4,AFG187,187,1/6/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Nimruz,Zaranj,,Zaranj,3,Subnational,1524053889,AFG
31.5211,64.1176,1435348,2,Battle-No change of territory,24,4,AFG178,178,1/6/2017,2017,1,,1,,3,13,Southern Asia,Afghanistan,Helmand,Sangin,,Marja,1,National,1524053889,AFG
32.0728,64.8359,1435353,2,Battle-No change of territory,24,4,AFG183,183,1/6/2017,2017,1,,1,,3,13,Southern Asia,Afghanistan,Helmand,Sangin,,Sangin,2,National,1524053889,AFG
34.4238,70.3428,1435506,2,Battle-No change of territory,2,4,AFG132,132,1/5/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Surkh Rod,,Ahmadzai,1,Other-local,1524053889,AFG
34.8731,71.147,1435507,2,Battle-No change of territory,10,4,AFG133,133,1/5/2017,2017,2,,3,,1,13,Southern Asia,Afghanistan,Kunar,Asadabad,,Asadabad,2,Subnational,1524053889,AFG
33.9692,68.9447,1435508,2,Battle-No change of territory,7,4,AFG134,134,1/5/2017,2017,1,,3,,1,13,Southern Asia,Afghanistan,Logar,Baraki Barak,,Baraki Barak,2,National,1524053889,AFG
34.311,70.7133,1435509,2,Battle-No change of territory,1,4,AFG135,135,1/5/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Bati Kot,,Barikab,1,Other-local,1524053889,AFG
34.2435,70.7285,1435510,2,Battle-No change of territory,1,4,AFG136,136,1/5/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Bati Kot,,Bati Kot,2,Other-local,1524053889,AFG
33.0517,66.7421,1435511,2,Battle-No change of territory,10,4,AFG137,137,1/5/2017,2017,1,,3,,1,13,Southern Asia,Afghanistan,Urozgan,Chora,,Chora,2,National,1524053889,AFG
35.5392,70.2754,1435512,8,Strategic development,0,4,AFG138,138,1/5/2017,2017,3,,2,,0,20,Southern Asia,Afghanistan,Nuristan,Du Ab,,Du Ab,2,National,1524053889,AFG
34.3574,70.2391,1435513,2,Battle-No change of territory,2,4,AFG139,139,1/5/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Surkh Rod,,Fatehabad,1,Other-local,1524053889,AFG
37.1166,70.58,1602295,2,Battle-No change of territory,3,4,AFG140,140,1/5/2017,2017,1,,3,,1,13,Southern Asia,Afghanistan,Badakhshan,Fayzabad,,Fayzabad,1,National,1525728434,AFG
34.1875,70.8233,1435515,2,Battle-No change of territory,4,4,AFG141,141,1/5/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Ghanikhel,,Ghani Khel,2,Other-local,1524053889,AFG
34.719,69.673,1435516,6,Remote violence,2,4,AFG142,142,1/5/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Kapisa,Tagab,,Ghazi Khankhel,1,Other-local,1524053889,AFG
33.5508,68.4225,1435517,2,Battle-No change of territory,4,4,AFG143,143,1/5/2017,2017,2,,3,,1,13,Southern Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,3,Subnational,1524053889,AFG
34.4265,70.4515,1435519,6,Remote violence,1,4,AFG145,145,1/5/2017,2017,1,,2,,7,27,Southern Asia,Afghanistan,Nangarhar,Jalalabad,,Jalalabad,1,Subnational,1524053889,AFG
31.6133,65.7101,1435521,2,Battle-No change of territory,5,4,AFG147,147,1/5/2017,2017,2,,2,,1,12,Southern Asia,Afghanistan,Kandahar,Kandahar,,Kandahar,3,Subnational,1524053889,AFG
31.5292,62.7905,1435522,2,Battle-No change of territory,2,4,AFG148,148,1/5/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nimruz,Khash Rod,,Khash,2,Subnational-national,1524053889,AFG
36.1579,68.7203,1435523,2,Battle-No change of territory,1,4,AFG149,149,1/5/2017,2017,1,,3,,3,33,Southern Asia,Afghanistan,Baghlan,Baghlani Jadid,,Khawaj Khan,1,National,1524053889,AFG
34.2054,70.2714,1435524,6,Remote violence,2,4,AFG150,150,1/5/2017,2017,1,,1,,7,17,Southern Asia,Afghanistan,Nangarhar,Pachir Wa Agam,,Landakhel,1,Other-local,1524053889,AFG
34.2054,70.2714,1435525,2,Battle-No change of territory,7,4,AFG151,151,1/5/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Pachir Wa Agam,,Landakhel,1,Other-local,1524053889,AFG
31.7333,65.1333,1435526,2,Battle-No change of territory,3,4,AFG152,152,1/5/2017,2017,2,,3,,1,13,Southern Asia,Afghanistan,Kandahar,Maywand,,Maywand,2,Subnational,1524053889,AFG
34.9789,69.5724,1435527,2,Battle-No change of territory,1,4,AFG153,153,1/5/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Kapisa,Nijrab,,Nijrab,2,National,1524053889,AFG
34.2001,70.2781,1435529,2,Battle-No change of territory,3,4,AFG155,155,1/5/2017,2017,1,,3,,1,13,Southern Asia,Afghanistan,Nangarhar,Pachir Wa Agam,,Pachir Wa Agam,2,National,1524053889,AFG
35.6875,64.2932,1435531,2,Battle-No change of territory,1,4,AFG157,157,1/5/2017,2017,1,,1,,3,13,Southern Asia,Afghanistan,Faryab,Qaysar,,Qaysar,2,National,1524053889,AFG
35.6875,64.2932,1435532,2,Battle-No change of territory,2,4,AFG158,158,1/5/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Faryab,Qaysar,,Qaysar,2,National,1524053889,AFG
32.0728,64.8359,1435533,2,Battle-No change of territory,2,4,AFG159,159,1/5/2017,2017,2,,3,,1,13,Southern Asia,Afghanistan,Helmand,Sangin,,Sangin,2,Subnational,1524053889,AFG
32.0728,64.8359,1435534,8,Strategic development,0,4,AFG160,160,1/5/2017,2017,2,,1,,0,10,Southern Asia,Afghanistan,Helmand,Sangin,,Sangin,2,Subnational,1524053889,AFG
33.1757,68.7304,1435535,2,Battle-No change of territory,2,4,AFG161,161,1/5/2017,2017,2,,3,,1,13,Southern Asia,Afghanistan,Paktika,Sharana,,Sharan,3,Subnational,1524053889,AFG
34.2998,70.378,1435536,2,Battle-No change of territory,4,4,AFG162,162,1/5/2017,2017,2,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Achin,,Sra Kala,2,Subnational,1524053889,AFG
34.7946,69.6793,1435537,2,Battle-No change of territory,4,4,AFG163,163,1/5/2017,2017,1,,3,,1,13,Southern Asia,Afghanistan,Kapisa,Tagab,,Tagab,2,National,1524053889,AFG
34.7946,69.6793,1435538,2,Battle-No change of territory,2,4,AFG164,164,1/5/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Kapisa,Tagab,,Tagab,2,Other-local,1524053889,AFG
37.2843,70.416,1602296,2,Battle-No change of territory,3,4,AFG166,166,1/5/2017,2017,1,,3,,1,13,Southern Asia,Afghanistan,Badakhshan,Yaftali Sufla,,Yaftali Sufla,2,National,1525728434,AFG
31.0081,66.3981,1435541,2,Battle-No change of territory,2,4,AFG167,167,1/5/2017,2017,2,,3,,1,13,Southern Asia,Afghanistan,Kandahar,Zhari,,Zhari,2,Subnational,1524053889,AFG
35.7258,63.7894,1435518,2,Battle-No change of territory,20,4,AFG144,144,1/5/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Badghis,Gormach,,Gormach,2,National,1524053889,AFG
34.5167,69.1833,1435520,6,Remote violence,0,4,AFG146,146,1/5/2017,2017,1,,3,,0,30,Southern Asia,Afghanistan,Kabul,Kabul,,Kabul,1,National,1524053889,AFG
34.2001,70.2781,1435528,2,Battle-No change of territory,19,4,AFG154,154,1/5/2017,2017,1,,2,Police Forces of Afghanistan (2004-); Police Forces of Afghanistan (2004-) National Directorate of Security,1,12,Southern Asia,Afghanistan,Nangarhar,Pachir Wa Agam,,Pachir Wa Agam,2,National,1524053889,AFG
34.7406,69.6686,1435530,2,Battle-No change of territory,5,4,AFG156,156,1/5/2017,2017,1,,2,Police Forces of Afghanistan (2004-),1,12,Southern Asia,Afghanistan,Kapisa,Tagab,,Paindakhel,1,Other-local,1524053889,AFG
32.2522,63.8531,1435539,2,Battle-No change of territory,6,4,AFG165,165,1/5/2017,2017,2,Unidentified Armed Group (International),3,,1,13,Southern Asia,Afghanistan,Helmand,Washir,,Washir,3,Subnational-international,1524053889,AFG
35.0166,69.174,1435705,6,Remote violence,0,4,AFG112,112,1/4/2017,2017,1,,3,,7,37,Southern Asia,Afghanistan,Parwan,Chaharikar,,Charikar,1,National,1524053890,AFG
33.7971,68.9375,1435706,2,Battle-No change of territory,8,4,AFG113,113,1/4/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Logar,Charkh,,Charkh,2,National-international,1524053890,AFG
35.8347,64.5189,1435709,1,Battle-Government regains territory,5,4,AFG116,116,1/4/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Faryab,Almar,,Jailgoldi,1,National,1524053890,AFG
31.5292,62.7905,1435710,6,Remote violence,10,4,AFG117,117,1/4/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nimruz,Khash Rod,,Khash,2,Other-local,1524053890,AFG
31.5292,62.7905,1435711,2,Battle-No change of territory,3,4,AFG118,118,1/4/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nimruz,Khash Rod,,Khash,2,Subnational-national,1524053890,AFG
34.1032,70.4607,1435712,2,Battle-No change of territory,3,4,AFG119,119,1/4/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Kot,,Kot,2,National,1524053890,AFG
35.0164,69.3445,1594340,6,Remote violence,1,4,AFG120,120,1/4/2017,2017,1,,3,Hezbi Islami,7,37,Southern Asia,Afghanistan,Kapisa,Mahmud Raqi,,Mahmud-e-Raqi,3,National,1525117974,AFG
31.7333,64.45,1435714,2,Battle-No change of territory,10,4,AFG121,121,1/4/2017,2017,2,,1,,3,13,Southern Asia,Afghanistan,Helmand,Nahri Saraj,,Malgir,1,Subnational,1524053890,AFG
34.4167,70.35,1435715,6,Remote violence,5,4,AFG122,122,1/4/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Kandahar,Maruf,,Maruf,2,International,1524053890,AFG
31.7333,65.1333,1435716,2,Battle-No change of territory,0,4,AFG123,123,1/4/2017,2017,1,,1,,3,13,Southern Asia,Afghanistan,Kandahar,Maywand,,Maywand,2,International,1524053890,AFG
33.3246,68.4407,1435717,9,Violence against civilians,1,4,AFG124,124,1/4/2017,2017,1,,2,,7,27,Southern Asia,Afghanistan,Ghazni,Andar,,Miray,2,International,1524053890,AFG
33.3246,68.4407,1435718,2,Battle-No change of territory,5,4,AFG125,125,1/4/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Andar,,Miray,1,Other-local,1524053890,AFG
33.3246,68.4407,1435719,2,Battle-No change of territory,3,4,AFG126,126,1/4/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Andar,,Miray,2,Subnational,1524053890,AFG
32.0728,64.8359,1435722,6,Remote violence,13,4,AFG129,129,1/4/2017,2017,2,,8,,2,28,Southern Asia,Afghanistan,Helmand,Sangin,,Sangin,2,National-international,1524053890,AFG
33.5019,68.5989,1435723,2,Battle-No change of territory,2,4,AFG130,130,1/4/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Dih Yak,,Sar Tasan,1,Other-local,1524053890,AFG
34.2998,70.378,1435724,2,Battle-No change of territory,3,4,AFG131,131,1/4/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Achin,,Sra Kala,2,National,1524053890,AFG
35.8372,64.5259,1435707,1,Battle-Government regains territory,5,4,AFG114,114,1/4/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Faryab,Almar,,Divana Khana,1,National,1524053890,AFG
35.7258,63.7894,1435708,2,Battle-No change of territory,20,4,AFG115,115,1/4/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Badghis,Gormach,,Gormach,2,National,1524053890,AFG
33.9953,69.0227,1435720,2,Battle-No change of territory,4,4,AFG127,127,1/4/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Logar,Pul i Alam,,Puli Alam,1,Other-local,1524053890,AFG
33.9953,69.0227,1435721,2,Battle-No change of territory,0,4,AFG128,128,1/4/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Logar,Pul i Alam,,Puli Alam,1,Other-local,1524053890,AFG
33.6457,62.2696,1435887,2,Battle-No change of territory,0,4,AFG81,81,1/3/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Herat,Adraskan,,Adraskan,2,Other-local,1524053890,AFG
33.6457,62.2696,1435888,2,Battle-No change of territory,0,4,AFG82,82,1/3/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Herat,Adraskan,,Adraskan,2,Other-local,1524053890,AFG
35.9579,64.7459,1435889,2,Battle-No change of territory,0,4,AFG83,83,1/3/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Faryab,Almar,,Chaghatak,1,National,1524053890,AFG
35.0166,69.174,1435890,2,Battle-No change of territory,3,4,AFG84,84,1/3/2017,2017,2,,1,,3,13,Southern Asia,Afghanistan,Parwan,Chaharikar,,Charikar,1,Subnational,1524053890,AFG
31.9635,63.1336,1435892,2,Battle-No change of territory,5,4,AFG86,86,1/3/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nimruz,Khash Rod,,Dehmazang,1,Other-local,1524053890,AFG
32.3745,62.1164,1435893,2,Battle-No change of territory,1,4,AFG87,87,1/3/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Farah,Farah,,Farah,2,Other-local,1524053890,AFG
37.1166,70.58,1602293,2,Battle-No change of territory,6,4,AFG88,88,1/3/2017,2017,1,Police Forces of Afghanistan (2004-),1,,2,12,Southern Asia,Afghanistan,Badakhshan,Fayzabad,,Fayzabad,1,National,1525728434,AFG
37.1166,70.58,1602294,2,Battle-No change of territory,3,4,AFG89,89,1/3/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Badakhshan,Fayzabad,,Fayzabad,2,Subnational,1525728434,AFG
33.2764,68.3313,1435896,2,Battle-No change of territory,3,4,AFG90,90,1/3/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Muqur,,Gadakhel,1,Other-local,1524053890,AFG
34.7158,70.764,1435897,2,Battle-No change of territory,3,4,AFG91,91,1/3/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Kunar,Ghaziabad,,Ghaziabad,2,Other-local,1524053890,AFG
33.5508,68.4225,1435898,2,Battle-No change of territory,0,4,AFG92,92,1/3/2017,2017,2,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,2,Other-local,1524053890,AFG
33.5508,68.4225,1435899,2,Battle-No change of territory,3,4,AFG93,93,1/3/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,3,Other-local,1524053890,AFG
33.5508,68.4225,1435900,7,Riots/Protests,0,4,AFG94,94,1/3/2017,2017,2,,5,,2,25,Southern Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,3,Subnational,1524053890,AFG
35.7258,63.7894,1435901,2,Battle-No change of territory,20,4,AFG95,95,1/3/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Badghis,Gormach,,Gormach,2,National,1524053890,AFG
34.3482,62.1997,1435902,7,Riots/Protests,0,4,AFG96,96,1/3/2017,2017,1,Shiite Muslim Group (Afghanistan),6,,0,60,Southern Asia,Afghanistan,Herat,Hirat,,Herat,1,National,1524053890,AFG
35.8347,64.5189,1435903,3,Battle-Non-state actor overtakes territory,0,4,AFG97,97,1/3/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Faryab,Almar,,Jelgeldah,1,National,1524053890,AFG
34.5167,69.1833,1435904,2,Battle-No change of territory,0,4,AFG98,98,1/3/2017,2017,1,,3,,3,33,Southern Asia,Afghanistan,Kabul,Kabul,,Kabul,1,National,1524053890,AFG
34.5167,69.1833,1435905,8,Strategic development,0,4,AFG99,99,1/3/2017,2017,2,,3,,0,30,Southern Asia,Afghanistan,Kabul,Kabul,,Kabul,1,Subnational,1524053890,AFG
31.6133,65.7101,1435906,9,Violence against civilians,0,4,AFG100,100,1/3/2017,2017,2,,3,,7,37,Southern Asia,Afghanistan,Kandahar,Kandahar,,Kandahar,1,National,1524053890,AFG
33.6768,69.4496,1435907,2,Battle-No change of territory,0,4,AFG101,101,1/3/2017,2017,2,,1,,3,13,Southern Asia,Afghanistan,Kapisa,Tagab,,Khushalkhel,1,National,1524053890,AFG
36.729,68.857,1435908,2,Battle-No change of territory,3,4,AFG102,102,1/3/2017,2017,2,,1,,3,13,Southern Asia,Afghanistan,Kunduz,Kunduz,,Kunduz,2,National,1524053890,AFG
34.2118,69.0999,1435910,6,Remote violence,2,4,AFG104,104,1/3/2017,2017,2,,3,,1,13,Southern Asia,Afghanistan,Logar,Mohammad Agha,,Mohammad Agha,2,Subnational,1524053890,AFG
